hgnc_id	symbol	name	location	location_sortable
HGNC:19011	ADGRF4	adhesion G protein-coupled receptor F4	6p12.3	06p12.3
HGNC:19030	ADGRF5	adhesion G protein-coupled receptor F5	6p12.3	06p12.3
HGNC:4512	ADGRG1	adhesion G protein-coupled receptor G1	16q21	16q21
HGNC:4516	ADGRG2	adhesion G protein-coupled receptor G2	Xp22.13	Xp22.13
HGNC:13728	ADGRG3	adhesion G protein-coupled receptor G3	16q21	16q21
HGNC:18992	ADGRG4	adhesion G protein-coupled receptor G4	Xq26.3	Xq26.3
HGNC:19010	ADGRG5	adhesion G protein-coupled receptor G5	16q21	16q21
HGNC:13841	ADGRG6	adhesion G protein-coupled receptor G6	6q24.2	06q24.2
HGNC:19241	ADGRG7	adhesion G protein-coupled receptor G7	3q12.2	03q12.2
HGNC:20973	ADGRL1	adhesion G protein-coupled receptor L1	19p13.12	19p13.12
HGNC:18582	ADGRL2	adhesion G protein-coupled receptor L2	1p31.1	01p31.1
HGNC:20974	ADGRL3	adhesion G protein-coupled receptor L3	4q13.1	04q13.1
HGNC:20822	ADGRL4	adhesion G protein-coupled receptor L4	1p31.1	01p31.1
HGNC:17416	ADGRV1	adhesion G protein-coupled receptor V1	5q14.3	05q14.3
HGNC:249	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide	4q23	04q23
HGNC:250	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	4q23	04q23
HGNC:251	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	4q23	04q23
HGNC:252	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	4q23	04q23
HGNC:253	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	4q23	04q23
HGNC:255	ADH6	alcohol dehydrogenase 6 (class V)	4q23	04q23
HGNC:256	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	4q23	04q23
HGNC:16354	ADHFE1	alcohol dehydrogenase iron containing 1	8q13.1	08q13.1
HGNC:30576	ADI1	acireductone dioxygenase 1	2p25.3	02p25.3
HGNC:28606	ADIG	adipogenin	20q11.23	20q11.23
HGNC:13633	ADIPOQ	adiponectin, C1Q and collagen domain containing	3q27.3	03q27.3
HGNC:24040	ADIPOR1	adiponectin receptor 1	1q32.1	01q32.1
HGNC:24041	ADIPOR2	adiponectin receptor 2	12p13.33	12p13.33
HGNC:24043	ADIRF	adipogenesis regulatory factor	10q23.2	10q23.2
HGNC:257	ADK	adenosine kinase	10q22.2	10q22.2
HGNC:259	ADM	adrenomedullin	11p15.4	11p15.4
HGNC:28898	ADM2	adrenomedullin 2	22q13.33	22q13.33
HGNC:27293	ADM5	adrenomedullin 5 (putative)	19q13.33	19q13.33
HGNC:15766	ADNP	activity dependent neuroprotector homeobox	20q13.13	20q13.13
HGNC:23803	ADNP2	ADNP homeobox 2	18q23	18q23
HGNC:23506	ADO	2-aminoethanethiol dioxygenase	10q21.3	10q21.3
HGNC:262	ADORA1	adenosine A1 receptor	1q32.1	01q32.1
HGNC:263	ADORA2A	adenosine A2a receptor	22q11.23	22q11.23
HGNC:264	ADORA2B	adenosine A2b receptor	17p12	17p12
HGNC:268	ADORA3	adenosine A3 receptor	1p13.2	01p13.2
HGNC:25250	ADPGK	ADP dependent glucokinase	15q24.1	15q24.1
HGNC:269	ADPRH	ADP-ribosylarginine hydrolase	3q13.33	03q13.33
HGNC:21303	ADPRHL1	ADP-ribosylhydrolase like 1	13q34	13q34
HGNC:30925	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	17p13.1	17p13.1
HGNC:21304	ADPRS	ADP-ribosylserine hydrolase	1p34.3	01p34.3
HGNC:277	ADRA1A	adrenoceptor alpha 1A	8p21.2	08p21.2
HGNC:278	ADRA1B	adrenoceptor alpha 1B	5q33.3	05q33.3
HGNC:280	ADRA1D	adrenoceptor alpha 1D	20p13	20p13
HGNC:281	ADRA2A	adrenoceptor alpha 2A	10q25.2	10q25.2
HGNC:282	ADRA2B	adrenoceptor alpha 2B	2q11.2	02q11.2
HGNC:283	ADRA2C	adrenoceptor alpha 2C	4p16.3	04p16.3
HGNC:285	ADRB1	adrenoceptor beta 1	10q25.3	10q25.3
HGNC:286	ADRB2	adrenoceptor beta 2	5q32	05q32
HGNC:288	ADRB3	adrenoceptor beta 3	8p11.23	08p11.23
HGNC:15759	ADRM1	adhesion regulating molecule 1	20q13.33	20q13.33
HGNC:291	ADSL	adenylosuccinate lyase	22q13.1	22q13.1
HGNC:20093	ADSS1	adenylosuccinate synthase 1	14q32.33	14q32.33
HGNC:292	ADSS2	adenylosuccinate synthase 2	1q44	01q44
HGNC:21214	ADTRP	androgen dependent TFPI regulating protein	6p24.1	06p24.1
HGNC:303	AEBP1	AE binding protein 1	7p13	07p13
HGNC:24051	AEBP2	AE binding protein 2	12p12.3	12p12.3
HGNC:25722	AEN	apoptosis enhancing nuclease	15q26.1	15q26.1
HGNC:24017	AFAP1	actin filament associated protein 1	4p16.1	04p16.1
HGNC:26714	AFAP1L1	actin filament associated protein 1 like 1	5q32	05q32
HGNC:25901	AFAP1L2	actin filament associated protein 1 like 2	10q25.3	10q25.3
HGNC:7137	AFDN	afadin, adherens junction formation factor	6q27	06q27
HGNC:7135	AFF1	AF4/FMR2 family member 1	4q21.3-q22.1	04q21.3-q22.1
HGNC:3776	AFF2	AF4/FMR2 family member 2	Xq28	Xq28
HGNC:6473	AFF3	AF4/FMR2 family member 3	2q11.2	02q11.2
HGNC:17869	AFF4	AF4/FMR2 family member 4	5q31.1	05q31.1
HGNC:16411	AFG1L	AFG1 like ATPase	6q21	06q21
HGNC:315	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	18p11.21	18p11.21
HGNC:316	AFM	afamin	4q13.3	04q13.3
HGNC:20910	AFMID	arylformamidase	17q25.3	17q25.3
HGNC:317	AFP	alpha fetoprotein	4q13.3	04q13.3
HGNC:25951	AFTPH	aftiphilin	2p14	02p14
HGNC:318	AGA	aspartylglucosaminidase	4q34.3	04q34.3
HGNC:16922	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	2q37.2	02q37.2
HGNC:16921	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	12q14.1	12q14.1
HGNC:16923	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	7q36.1	07q36.1
HGNC:23459	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4	10q11.22	10q11.22
HGNC:23467	AGAP5	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5	10q22.2	10q22.2
HGNC:23466	AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	10q11.23	10q11.23
HGNC:23463	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	10q11.22	10q11.22
HGNC:26504	AGBL1	ATP/GTP binding protein like 1	15q25.3	15q25.3
HGNC:26296	AGBL2	ATP/GTP binding protein like 2	11p11.2	11p11.2
HGNC:27981	AGBL3	ATP/GTP binding protein like 3	7q33	07q33
HGNC:25892	AGBL4	ATP/GTP binding protein like 4	1p33	01p33
HGNC:26147	AGBL5	ATP/GTP binding protein like 5	2p23.3	02p23.3
HGNC:320	AGER	advanced glycosylation end-product specific receptor	6p21.32	06p21.32
HGNC:5175	AGFG1	ArfGAP with FG repeats 1	2q36.3	02q36.3
HGNC:5177	AGFG2	ArfGAP with FG repeats 2	7q22.1	07q22.1
HGNC:24684	AGGF1	angiogenic factor with G-patch and FHA domains 1	5q13.3	05q13.3
HGNC:21869	AGK	acylglycerol kinase	7q34	07q34
HGNC:321	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	1p21.2	01p21.2
HGNC:18407	AGMAT	agmatinase	1p36.21	01p36.21
HGNC:33784	AGMO	alkylglycerol monooxygenase	7p21.2	07p21.2
HGNC:3262	AGO1	argonaute RISC component 1	1p34.3	01p34.3
HGNC:3263	AGO2	argonaute RISC catalytic component 2	8q24.3	08q24.3
HGNC:18421	AGO3	argonaute RISC catalytic component 3	1p34.3	01p34.3
HGNC:18424	AGO4	argonaute RISC component 4	1p34.3	01p34.3
HGNC:324	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	6p21.32	06p21.32
HGNC:325	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	9q34.3	09q34.3
HGNC:326	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	21q22.3	21q22.3
HGNC:20885	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	6q26	06q26
HGNC:20886	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	8p23.1	08p23.1
HGNC:327	AGPS	alkylglycerone phosphate synthase	2q31.2	02q31.2
HGNC:328	AGR2	anterior gradient 2, protein disulphide isomerase family member	7p21.1	07p21.1
HGNC:24167	AGR3	anterior gradient 3, protein disulphide isomerase family member	7p21.1	07p21.1
HGNC:329	AGRN	agrin	1p36.33	01p36.33
HGNC:330	AGRP	agouti related neuropeptide	16q22.1	16q22.1
HGNC:333	AGT	angiotensinogen	1q42.2	01q42.2
HGNC:17258	AGTPBP1	ATP/GTP binding protein 1	9q21.33	09q21.33
HGNC:336	AGTR1	angiotensin II receptor type 1	3q24	03q24
HGNC:338	AGTR2	angiotensin II receptor type 2	Xq23	Xq23
HGNC:13539	AGTRAP	angiotensin II receptor associated protein	1p36.22	01p36.22
HGNC:341	AGXT	alanine--glyoxylate and serine--pyruvate aminotransferase	2q37.3	02q37.3
HGNC:14412	AGXT2	alanine--glyoxylate aminotransferase 2	5p13.2	05p13.2
HGNC:24618	AHCTF1	AT-hook containing transcription factor 1	1q44	01q44
HGNC:343	AHCY	adenosylhomocysteinase	20q11.22	20q11.22
HGNC:344	AHCYL1	adenosylhomocysteinase like 1	1p13.3	01p13.3
HGNC:22204	AHCYL2	adenosylhomocysteinase like 2	7q32.1	07q32.1
HGNC:25230	AHDC1	AT-hook DNA binding motif containing 1	1p36.11-p35.3	01p36.11-p35.3
HGNC:21575	AHI1	Abelson helper integration site 1	6q23.3	06q23.3
HGNC:347	AHNAK	AHNAK nucleoprotein	11q12.3	11q12.3
HGNC:20125	AHNAK2	AHNAK nucleoprotein 2	14q32.33	14q32.33
HGNC:348	AHR	aryl hydrocarbon receptor	7p21.1	07p21.1
HGNC:346	AHRR	aryl-hydrocarbon receptor repressor	5p15.33	05p15.33
HGNC:1189	AHSA1	activator of HSP90 ATPase activity 1	14q24.3	14q24.3
HGNC:349	AHSG	alpha 2-HS glycoprotein	3q27.3	03q27.3
HGNC:18075	AHSP	alpha hemoglobin stabilizing protein	16p11.2	16p11.2
HGNC:13203	AICDA	activation induced cytidine deaminase	12p13.31	12p13.31
HGNC:25761	AIDA	axin interactor, dorsalization associated	1q41	01q41
HGNC:352	AIF1	allograft inflammatory factor 1	6p21.33	06p21.33
HGNC:28904	AIF1L	allograft inflammatory factor 1 like	9q34.12-q34.13	09q34.12-q34.13
HGNC:8768	AIFM1	apoptosis inducing factor mitochondria associated 1	Xq26.1	Xq26.1
HGNC:21411	AIFM2	apoptosis inducing factor mitochondria associated 2	10q22.1	10q22.1
HGNC:26398	AIFM3	apoptosis inducing factor mitochondria associated 3	22q11.21	22q11.21
HGNC:21607	AIG1	androgen induced 1	6q24.2	06q24.2
HGNC:357	AIM2	absent in melanoma 2	1q23.1-q23.2	01q23.1-q23.2
HGNC:10648	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1	4q24	04q24
HGNC:20609	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	7p22.1	07p22.1
HGNC:358	AIP	aryl hydrocarbon receptor interacting protein	11q13.2	11q13.2
HGNC:359	AIPL1	aryl hydrocarbon receptor interacting protein like 1	17p13.2	17p13.2
HGNC:360	AIRE	autoimmune regulator	21q22.3	21q22.3
HGNC:30801	AJAP1	adherens junctions associated protein 1	1p36.32	01p36.32
HGNC:37284	AJM1	apical junction component 1 homolog	9q34.3	09q34.3
HGNC:20250	AJUBA	ajuba LIM protein	14q11.2	14q11.2
HGNC:361	AK1	adenylate kinase 1	9q34.11	09q34.11
HGNC:362	AK2	adenylate kinase 2	1p35.1	01p35.1
HGNC:17376	AK3	adenylate kinase 3	9p24.1	09p24.1
HGNC:363	AK4	adenylate kinase 4	1p31.3	01p31.3
HGNC:365	AK5	adenylate kinase 5	1p31.1	01p31.1
HGNC:49151	AK6	adenylate kinase 6	5q13.2	05q13.2
HGNC:20091	AK7	adenylate kinase 7	14q32.2	14q32.2
HGNC:26526	AK8	adenylate kinase 8	9q34.13	09q34.13
HGNC:33814	AK9	adenylate kinase 9	6q21	06q21
HGNC:28285	AKAIN1	A-kinase anchor inhibitor 1	18p11.31	18p11.31
HGNC:367	AKAP1	A-kinase anchoring protein 1	17q22	17q22
HGNC:373	AKAP3	A-kinase anchoring protein 3	12p13.32	12p13.32
HGNC:374	AKAP4	A-kinase anchoring protein 4	Xp11.22	Xp11.22
HGNC:375	AKAP5	A-kinase anchoring protein 5	14q23.3	14q23.3
HGNC:376	AKAP6	A-kinase anchoring protein 6	14q12	14q12
HGNC:377	AKAP7	A-kinase anchoring protein 7	6q23.2	06q23.2
HGNC:378	AKAP8	A-kinase anchoring protein 8	19p13.12	19p13.12
HGNC:29857	AKAP8L	A-kinase anchoring protein 8 like	19p13.12	19p13.12
HGNC:379	AKAP9	A-kinase anchoring protein 9	7q21.2	07q21.2
HGNC:368	AKAP10	A-kinase anchoring protein 10	17p11.2	17p11.2
HGNC:369	AKAP11	A-kinase anchoring protein 11	13q14.11	13q14.11
HGNC:370	AKAP12	A-kinase anchoring protein 12	6q25.1	06q25.1
HGNC:371	AKAP13	A-kinase anchoring protein 13	15q25.3	15q25.3
HGNC:24061	AKAP14	A-kinase anchoring protein 14	Xq24	Xq24
HGNC:18783	AKAP17A	A-kinase anchoring protein 17A	Xp22.33 and Yp11.32	Xp22.33 and Yp11.32
HGNC:1170	AKIP1	A-kinase interacting protein 1	11p15.4	11p15.4
HGNC:25744	AKIRIN1	akirin 1	1p34.3	01p34.3
HGNC:21407	AKIRIN2	akirin 2	6q15	06q15
HGNC:24108	AKNA	AT-hook transcription factor	9q32	09q32
HGNC:28398	AKNAD1	AKNA domain containing 1	1p13.3	01p13.3
HGNC:380	AKR1A1	aldo-keto reductase family 1 member A1	1p34.1	01p34.1
HGNC:381	AKR1B1	aldo-keto reductase family 1 member B	7q33	07q33
HGNC:382	AKR1B10	aldo-keto reductase family 1 member B10	7q33	07q33
HGNC:37281	AKR1B15	aldo-keto reductase family 1 member B15	7q33	07q33
HGNC:384	AKR1C1	aldo-keto reductase family 1 member C1	10p15.1	10p15.1
HGNC:385	AKR1C2	aldo-keto reductase family 1 member C2	10p15.1	10p15.1
HGNC:386	AKR1C3	aldo-keto reductase family 1 member C3	10p15.1	10p15.1
HGNC:387	AKR1C4	aldo-keto reductase family 1 member C4	10p15.1	10p15.1
HGNC:388	AKR1D1	aldo-keto reductase family 1 member D1	7q33	07q33
HGNC:23437	AKR1E2	aldo-keto reductase family 1 member E2	10p15.1	10p15.1
HGNC:389	AKR7A2	aldo-keto reductase family 7 member A2	1p36.13	01p36.13
HGNC:390	AKR7A3	aldo-keto reductase family 7 member A3	1p36.13	01p36.13
HGNC:24056	AKR7L	aldo-keto reductase family 7 like (gene/pseudogene)	1p36.13	01p36.13
HGNC:391	AKT1	AKT serine/threonine kinase 1	14q32.33	14q32.33
HGNC:28426	AKT1S1	AKT1 substrate 1	19q13.33	19q13.33
HGNC:392	AKT2	AKT serine/threonine kinase 2	19q13.2	19q13.2
HGNC:393	AKT3	AKT serine/threonine kinase 3	1q43-q44	01q43-q44
HGNC:16710	AKTIP	AKT interacting protein	16q12.2	16q12.2
HGNC:395	ALAD	aminolevulinate dehydratase	9q32	09q32
HGNC:396	ALAS1	5'-aminolevulinate synthase 1	3p21.2	03p21.2
HGNC:397	ALAS2	5'-aminolevulinate synthase 2	Xp11.21	Xp11.21
HGNC:399	ALB	albumin	4q13.3	04q13.3
HGNC:400	ALCAM	activated leukocyte cell adhesion molecule	3q13.11	03q13.11
HGNC:402	ALDH1A1	aldehyde dehydrogenase 1 family member A1	9q21.13	09q21.13
HGNC:15472	ALDH1A2	aldehyde dehydrogenase 1 family member A2	15q21.3	15q21.3
HGNC:409	ALDH1A3	aldehyde dehydrogenase 1 family member A3	15q26.3	15q26.3
HGNC:407	ALDH1B1	aldehyde dehydrogenase 1 family member B1	9p13.1	09p13.1
HGNC:3978	ALDH1L1	aldehyde dehydrogenase 1 family member L1	3q21.3	03q21.3
HGNC:26777	ALDH1L2	aldehyde dehydrogenase 1 family member L2	12q23.3	12q23.3
HGNC:404	ALDH2	aldehyde dehydrogenase 2 family member	12q24.12	12q24.12
HGNC:405	ALDH3A1	aldehyde dehydrogenase 3 family member A1	17p11.2	17p11.2
HGNC:403	ALDH3A2	aldehyde dehydrogenase 3 family member A2	17p11.2	17p11.2
HGNC:410	ALDH3B1	aldehyde dehydrogenase 3 family member B1	11q13.2	11q13.2
HGNC:411	ALDH3B2	aldehyde dehydrogenase 3 family member B2	11q13.2	11q13.2
HGNC:406	ALDH4A1	aldehyde dehydrogenase 4 family member A1	1p36.13	01p36.13
HGNC:408	ALDH5A1	aldehyde dehydrogenase 5 family member A1	6p22.3	06p22.3
HGNC:7179	ALDH6A1	aldehyde dehydrogenase 6 family member A1	14q24.3	14q24.3
HGNC:877	ALDH7A1	aldehyde dehydrogenase 7 family member A1	5q23.2	05q23.2
HGNC:15471	ALDH8A1	aldehyde dehydrogenase 8 family member A1	6q23.3	06q23.3
HGNC:412	ALDH9A1	aldehyde dehydrogenase 9 family member A1	1q24.1	01q24.1
HGNC:28114	ALDH16A1	aldehyde dehydrogenase 16 family member A1	19q13.33	19q13.33
HGNC:9722	ALDH18A1	aldehyde dehydrogenase 18 family member A1	10q24.1	10q24.1
HGNC:414	ALDOA	aldolase, fructose-bisphosphate A	16p11.2	16p11.2
HGNC:417	ALDOB	aldolase, fructose-bisphosphate B	9q31.1	09q31.1
HGNC:418	ALDOC	aldolase, fructose-bisphosphate C	17q11.2	17q11.2
HGNC:18294	ALG1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase	16p13.3	16p13.3
HGNC:33721	ALG1L	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like	3q21.2	03q21.2
HGNC:37258	ALG1L2	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like 2	3q22.1	03q22.1
HGNC:23159	ALG2	ALG2 alpha-1,3/1,6-mannosyltransferase	9q22.33	09q22.33
HGNC:23056	ALG3	ALG3 alpha-1,3- mannosyltransferase	3q27.1	03q27.1
HGNC:20266	ALG5	ALG5 dolichyl-phosphate beta-glucosyltransferase	13q13.3	13q13.3
HGNC:23157	ALG6	ALG6 alpha-1,3-glucosyltransferase	1p31.3	01p31.3
HGNC:23161	ALG8	ALG8 alpha-1,3-glucosyltransferase	11q14.1	11q14.1
HGNC:15672	ALG9	ALG9 alpha-1,2-mannosyltransferase	11q23.1	11q23.1
HGNC:23162	ALG10	ALG10 alpha-1,2-glucosyltransferase	12p11.1	12p11.1
HGNC:31088	ALG10B	ALG10 alpha-1,2-glucosyltransferase B	12q12	12q12
HGNC:32456	ALG11	ALG11 alpha-1,2-mannosyltransferase	13q14.3	13q14.3
HGNC:19358	ALG12	ALG12 alpha-1,6-mannosyltransferase	22q13.33	22q13.33
HGNC:30881	ALG13	ALG13 UDP-N-acetylglucosaminyltransferase subunit	Xq23	Xq23
HGNC:28287	ALG14	ALG14 UDP-N-acetylglucosaminyltransferase subunit	1p21.3	01p21.3
HGNC:427	ALK	ALK receptor tyrosine kinase	2p23.2-p23.1	02p23.2-p23.1
HGNC:33775	ALKAL1	ALK and LTK ligand 1	8q11.23	08q11.23
HGNC:27683	ALKAL2	ALK and LTK ligand 2	2p25.3	02p25.3
HGNC:17911	ALKBH1	alkB homolog 1, histone H2A dioxygenase	14q24.3	14q24.3
HGNC:32487	ALKBH2	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase	12q24.11	12q24.11
HGNC:30141	ALKBH3	alkB homolog 3, alpha-ketoglutaratedependent dioxygenase	11p11.2	11p11.2
HGNC:21900	ALKBH4	alkB homolog 4, lysine demethylase	7q22.1	07q22.1
HGNC:25996	ALKBH5	alkB homolog 5, RNA demethylase	17p11.2	17p11.2
HGNC:28243	ALKBH6	alkB homolog 6	19q13.12	19q13.12
HGNC:21306	ALKBH7	alkB homolog 7	19p13.3	19p13.3
HGNC:25189	ALKBH8	alkB homolog 8, tRNA methyltransferase	11q22.3	11q22.3
HGNC:17377	ALLC	allantoicase	2p25.3	02p25.3
HGNC:428	ALMS1	ALMS1 centrosome and basal body associated protein	2p13.1	02p13.1
HGNC:435	ALOX5	arachidonate 5-lipoxygenase	10q11.21	10q11.21
HGNC:436	ALOX5AP	arachidonate 5-lipoxygenase activating protein	13q12.3	13q12.3
HGNC:429	ALOX12	arachidonate 12-lipoxygenase, 12S type	17p13.1	17p13.1
HGNC:430	ALOX12B	arachidonate 12-lipoxygenase, 12R type	17p13.1	17p13.1
HGNC:433	ALOX15	arachidonate 15-lipoxygenase	17p13.2	17p13.2
HGNC:434	ALOX15B	arachidonate 15-lipoxygenase type B	17p13.1	17p13.1
HGNC:13743	ALOXE3	arachidonate lipoxygenase 3	17p13.1	17p13.1
HGNC:441	ALPG	alkaline phosphatase, germ cell	2q37.1	02q37.1
HGNC:437	ALPI	alkaline phosphatase, intestinal	2q37.1	02q37.1
HGNC:20917	ALPK1	alpha kinase 1	4q25	04q25
HGNC:20565	ALPK2	alpha kinase 2	18q21.31-q21.32	18q21.31-q21.32
HGNC:17574	ALPK3	alpha kinase 3	15q25.3	15q25.3
HGNC:438	ALPL	alkaline phosphatase, biomineralization associated	1p36.12	01p36.12
HGNC:439	ALPP	alkaline phosphatase, placental	2q37.1	02q37.1
HGNC:443	ALS2	alsin Rho guanine nucleotide exchange factor ALS2	2q33.1	02q33.1
HGNC:20605	ALS2CL	ALS2 C-terminal like	3p21.31	03p21.31
HGNC:1494	ALX1	ALX homeobox 1	12q21.31	12q21.31
HGNC:449	ALX3	ALX homeobox 3	1p13.3	01p13.3
HGNC:450	ALX4	ALX homeobox 4	11p11.2	11p11.2
HGNC:19071	ALYREF	Aly/REF export factor	17q25.3	17q25.3
HGNC:451	AMACR	alpha-methylacyl-CoA racemase	5p13.2	05p13.2
HGNC:452	AMBN	ameloblastin	4q13.3	04q13.3
HGNC:453	AMBP	alpha-1-microglobulin/bikunin precursor	9q32	09q32
HGNC:25990	AMBRA1	autophagy and beclin 1 regulator 1	11p11.2	11p11.2
HGNC:457	AMD1	adenosylmethionine decarboxylase 1	6q21	06q21
HGNC:28577	AMDHD1	amidohydrolase domain containing 1	12q23.1	12q23.1
HGNC:24262	AMDHD2	amidohydrolase domain containing 2	16p13.3	16p13.3
HGNC:461	AMELX	amelogenin X-linked	Xp22.2	Xp22.2
HGNC:462	AMELY	amelogenin Y-linked	Yp11.2	Yp11.2
HGNC:26837	AMER1	APC membrane recruitment protein 1	Xq11.2	Xq11.2
HGNC:26360	AMER2	APC membrane recruitment protein 2	13q12.13	13q12.13
HGNC:26771	AMER3	APC membrane recruitment protein 3	2q21.1	02q21.1
HGNC:463	AMFR	autocrine motility factor receptor	16q13	16q13
HGNC:464	AMH	anti-Mullerian hormone	19p13.3	19p13.3
HGNC:465	AMHR2	anti-Mullerian hormone receptor type 2	12q13.13	12q13.13
HGNC:20824	AMIGO1	adhesion molecule with Ig like domain 1	1p13.3	01p13.3
HGNC:24073	AMIGO2	adhesion molecule with Ig like domain 2	12q13.11	12q13.11
HGNC:24075	AMIGO3	adhesion molecule with Ig like domain 3	3p21.31	03p21.31
HGNC:467	AMMECR1	AMMECR nuclear protein 1	Xq23	Xq23
HGNC:28658	AMMECR1L	AMMECR1 like	2q14.3	02q14.3
HGNC:14604	AMN	amnion associated transmembrane protein	14q32.32	14q32.32
HGNC:27281	AMN1	antagonist of mitotic exit network 1 homolog	12p11.21	12p11.21
HGNC:17810	AMOT	angiomotin	Xq23	Xq23
HGNC:17811	AMOTL1	angiomotin like 1	11q21	11q21
HGNC:17812	AMOTL2	angiomotin like 2	3q22.2	03q22.2
HGNC:468	AMPD1	adenosine monophosphate deaminase 1	1p13.2	01p13.2
HGNC:469	AMPD2	adenosine monophosphate deaminase 2	1p13.3	01p13.3
HGNC:470	AMPD3	adenosine monophosphate deaminase 3	11p15.4	11p15.4
HGNC:471	AMPH	amphiphysin	7p14.1	07p14.1
HGNC:473	AMT	aminomethyltransferase	3p21.31	03p21.31
HGNC:33188	AMTN	amelotin	4q13.3	04q13.3
HGNC:474	AMY1A	amylase alpha 1A	1p21.1	01p21.1
HGNC:475	AMY1B	amylase alpha 1B	1p21.1	01p21.1
HGNC:476	AMY1C	amylase alpha 1C	1p21.1	01p21.1
HGNC:477	AMY2A	amylase alpha 2A	1p21.1	01p21.1
HGNC:478	AMY2B	amylase alpha 2B	1p21.1	01p21.1
HGNC:22231	AMZ1	archaelysin family metallopeptidase 1	7p22.3	07p22.3
HGNC:28041	AMZ2	archaelysin family metallopeptidase 2	17q24.2	17q24.2
HGNC:19988	ANAPC1	anaphase promoting complex subunit 1	2q13	02q13
HGNC:19989	ANAPC2	anaphase promoting complex subunit 2	9q34.3	09q34.3
HGNC:19990	ANAPC4	anaphase promoting complex subunit 4	4p15.2	04p15.2
HGNC:15713	ANAPC5	anaphase promoting complex subunit 5	12q24.31	12q24.31
HGNC:17380	ANAPC7	anaphase promoting complex subunit 7	12q24.11	12q24.11
HGNC:24077	ANAPC10	anaphase promoting complex subunit 10	4q31.21	04q31.21
HGNC:14452	ANAPC11	anaphase promoting complex subunit 11	17q25.3	17q25.3
HGNC:24540	ANAPC13	anaphase promoting complex subunit 13	3q22.2	03q22.2
HGNC:24531	ANAPC15	anaphase promoting complex subunit 15	11q13.4	11q13.4
HGNC:26976	ANAPC16	anaphase promoting complex subunit 16	10q22.1	10q22.1
HGNC:483	ANG	angiogenin	14q11.2	14q11.2
HGNC:19961	ANGEL1	angel homolog 1	14q24.3	14q24.3
HGNC:30534	ANGEL2	angel homolog 2	1q32.3	01q32.3
HGNC:484	ANGPT1	angiopoietin 1	8q23.1	08q23.1
HGNC:485	ANGPT2	angiopoietin 2	8p23.1	08p23.1
HGNC:487	ANGPT4	angiopoietin 4	20p13	20p13
HGNC:489	ANGPTL1	angiopoietin like 1	1q25.2	01q25.2
HGNC:490	ANGPTL2	angiopoietin like 2	9q33.3	09q33.3
HGNC:491	ANGPTL3	angiopoietin like 3	1p31.3	01p31.3
HGNC:16039	ANGPTL4	angiopoietin like 4	19p13.2	19p13.2
HGNC:19705	ANGPTL5	angiopoietin like 5	11q22.1	11q22.1
HGNC:23140	ANGPTL6	angiopoietin like 6	19p13.2	19p13.2
HGNC:24078	ANGPTL7	angiopoietin like 7	1p36.22	01p36.22
HGNC:24933	ANGPTL8	angiopoietin like 8	19p13.2	19p13.2
HGNC:40024	ANHX	anomalous homeobox	12q24.33	12q24.33
HGNC:492	ANK1	ankyrin 1	8p11.21	08p11.21
HGNC:493	ANK2	ankyrin 2	4q25-q26	04q25-q26
HGNC:494	ANK3	ankyrin 3	10q21.2	10q21.2
HGNC:26350	ANKAR	ankyrin and armadillo repeat containing	2q32.2	02q32.2
HGNC:28002	ANKDD1A	ankyrin repeat and death domain containing 1A	15q22.31	15q22.31
HGNC:32525	ANKDD1B	ankyrin repeat and death domain containing 1B	5q13.3	05q13.3
HGNC:15803	ANKEF1	ankyrin repeat and EF-hand domain containing 1	20p12.2	20p12.2
